Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.927808929916836,0.0633476447112445,-0.03573529736103877,0.08534209718957488
2,0.891750578389411,0.124123863300423,-0.007781914447805646,0.07780219624647587
3,0.84558592865111,0,-0.05568522091109417,0.07794010437540631
4,0.584727430217123,0.189436255091624,-0.07139410854822748,0.11862396243254257
5,0.772986520082251,0,-0.029879965368340165,0.11491453029588944
6,0.970174981183189,0.0231296591889147,-0.09212501533825344,0.056527586500015145
7,0.649250179470106,0.0477662546615842,-0.048661518503509964,0.12659109914873728
8,0.800889993397115,0.207734139415336,-0.029270865073532673,0.11368636979118713
9,0.721222281879041,0,-0.08841174735925127,0.11240386617259285
10,0.825379797340264,0.170054219738805,-0.04001008009082666,0.1126282323705741
11,0.952231362158224,0.0413688538751567,-0.039369517262110645,0.0673704465434679
12,0.906432966904561,0.0815868234380187,-0.07155338991358705,0.09067819880173289
13,0.918246406420436,0.140469674092182,-0.040869116470924775,0.0907208180163272
14,0.982284068223612,0,-0.054849470333092856,0.07438409021796087
Averages,0.8392122445880913,0.0777869562509492,-0.05039980192725683,0.09425811415017747
